money,name,id,owner,capital,status,date_of_establishment
1443460,那象創意行銷有限公司,28864110,吳國光,"3,000,000",核准設立,2008-4-28
1442690,俊傑燈光音響企業社,91450763,陳裕俊,"200,000",核准設立,2021-7-22
1438593,凱旋文化事業有限公司,13197414,戴菲枝,"1,000,000",核准設立,2003-2-7
1438500,桃園汽車客運股份有限公司,43266009,黃伯弘,"977,138,520",核准設立,1950-1-7
1434307,汶德電腦事務用品有限公司,12823249,王珍崚,"2,000,000",核准設立,2001-6-19
1429260,速可達通運有限公司,12801907,潘士宏,"50,000,000",核准設立,2001-5-11
1424980,天華旅行社有限公司,23438150,秦晶琥,"10,000,000",核准設立,2002-9-19
1409490,志嘉文化事業有限公司,53573060,蘇烱睿,"300,000",核准設立,2011-10-14
1406000,泓錕廣告企業有限公司,28604749,許能中,"20,000,000",核准設立,2007-12-13
1404000,尊宏小客車租賃有限公司,56634723,陳宏綸,"10,000,000",核准設立,2017-5-11
1395000,安鼎國際廣告有限公司,27644899,葉偉業,"8,000,000",核准設立,2005-3-22
1383985,明美室內裝修設計有限公司,86208654,張權忠,"10,000,000",核准設立,1991-6-7
1378500,域動行銷股份有限公司,24450379,張世忠,"22,000,000",核准設立,2009-7-27
1376790,萬騰隆達企業社,72493334,,,,
1373529,金牌一條根生物科技有限公司,29086694,陳俊宏,"10,500,000",核准設立,2008-5-2
1372137,采訊實業有限公司,27802361,陳志忠,"1,000,000",核准設立,2005-5-30
1365000,珊嘉杉開發股份有限公司,54208631,鄒杉玄,,核准設立,2013-8-16
1361505,台灣大車隊股份有限公司,27767961,林村田,"600,000,000",核准設立,2005-9-9
1357984,寶麗金休閒事業股份有限公司,80432374,曾家賢,"120,000,000",核准設立,2003-7-3
1347147,耕辛企業社,26426993,柯志誠,"20,000",核准設立,2011-1-26
1343475,良羑有限公司,12946690,鄭麗芬,"1,000,000",核准設立,2001-9-13
1341160,壹加壹元氣麥方烘焙坊,82149326,薛文翔,"100,000",核准設立,2018-12-10
1328596,綜藝廣告,92831684,,,,
1325580,大慶舞台音響行,73953551,黃大慶,"10,000",核准設立,1998-9-2
1320000,國風傳媒有限公司,54340511,張果軍,"346,467,225",核准設立,2013-7-17
1320000,騏璣資訊科技股份有限公司,28782764,謝竣翔,"5,000,000",核准設立,2007-8-23
1320000,山富國際旅行社股份有限公司台中分公司,23927848,,,,1988-5-25
1318745,億欣企業行,13904254,紀月娟,"20,000",核准設立,2016-12-12
1315995,永吉昌興業有限公司,25047615,簡圳宏,"1,000,000",核准設立,2009-10-9
1310390,億源開發有限公司,42694524,鄭慧娟,"1,000,000",核准設立,2015-11-27
1308700,泰申藝術工場,19565908,陳彥名,"240,000",核准設立,1996-11-28
1303736,漢來美食股份有限公司高雄分公司,80352955,,,,2003-1-20
1300000,裕德投資股份有限公司,16096522,李盈助,"539,000,000",核准設立,1997-10-24
1300000,楷瑞科技印刷股份有限公司,02626992,江秀雲,"5,000,000",核准設立,1985-8-22
1300000,竣宥多媒體企業社,10290210,鄭淑文,"1,100,000",核准設立,2009-6-10
1294225,威航食品有限公司,97079214,陳航德,"16,000,000",核准設立,1996-8-2
1291913,京齊創意行銷有限公司,90419435,楊子松,"1,000,000",核准設立,2021-9-28
1291842,中華電信股份有限公司新北營運處,92887342,,,,
1291058,朕豪大酒店股份有限公司,53577707,張天吉,"6,000,000,000",核准設立,2011-11-24
1288850,屏東汽車客運股份有限公司,90724553,郭子義,"124,800,000",核准設立,1950-2-8
1287722,佳侑製衣有限公司,16106079,謝奇享,"10,000,000",核准設立,1997-7-11
1281840,飛揚廣播股份有限公司,89773725,郭紀鳳珠,"8,000,000",核准設立,1995-11-3
1280000,晉沛生醫股份有限公司,83151003,趙晉潁,"2,000,000",核准設立,2020-8-27
1260797,中富彩色印刷有限公司,83453295,蔡明宏,"15,000,000",核准設立,1976-8-23
1260770,傳神戶外媒體有限公司,27520222,徐拓,"1,000,000",核准設立,2004-10-8
1260090,獨一無二廣告行銷事業有限公司,27522024,葉炳宏,"2,000,000",核准設立,2004-10-14
1260000,望春風廣播股份有限公司,89688018,黃宜盈,"19,900,000",核准設立,1995-8-30
1259450,學習基因科技股份有限公司,24505698,蔡藹如,"12,000,000",核准設立,2010-1-12
1256325,向揚錄影網路電視有限公司,16189845,柯吉彰,"1,200,000",核准設立,1997-8-7
1255227,鑫耀廣告工程有限公司,82895152,江宗憲,"1,000,000",核准設立,2019-6-12
1255038,凱綸企業社,40715170,黄英武,"100,000",核准設立,2014-7-15
1252078,台北數位廣告股份有限公司,24482034,藍信彰,"29,000,000",核准設立,2009-11-24
1250000,一分耕電影製作有限公司,53127463,陳冠穎,"2,000,000",核准設立,2011-1-20
1250000,行策有限公司,27652840,黃俊德,"3,000,000",核准設立,2005-3-29
1246203,福康科技企業社,82029808,林進淦,"200,000",核准設立,2018-6-5
1233705,廣來企業社,85196666,詹詠麟,"80,000",核准設立,2019-8-7
1230707,嘉鋒鷹架有限公司,83778596,劉鳳明,"500,000",核准設立,2020-6-30
1229645,互動資通股份有限公司,28020674,郭承翔,"300,000,000",核准設立,2005-11-1
1229080,山東行,99897400,,,,
1223355,群笠企業社,15680075,陳慈文,"200,000",核准設立,2003-1-23
1223000,鳴昇彩色印刷有限公司,86197066,陳水秀,"5,000,000",核准設立,1991-5-25
1220900,典華婚訂資源整合股份有限公司,27530072,葉秀琴,"680,000,000",核准設立,2004-11-5
1220000,欣生文具行,64991007,吳翠蓮,"10,000",核准設立,1981-5-7
1219375,萬隆印刷股份有限公司,86352708,唐曉棻,"25,000,000",核准設立,1991-10-3
1209600,捷士登企業有限公司,24717790,張吉興,"2,000,000",核准設立,2014-12-29
1208500,我們青春有限公司,83056850,林欣諭,"1,000,000",核准設立,2020-10-30
1208200,邦霓設計,88959370,柯欣妤,"3,000",核准設立,2022-9-1
1204065,嘉南廣告社,17469422,王進焜,"30,000",核准設立,2004-12-3
1200000,傲天數位行銷有限公司,90009811,李世民,"1,000,000",核准設立,2023-1-31
1200000,台中市選舉委員會,52605971,,,,
1200000,桃園市選舉委員會,43862230,,,,
1200000,味王股份有限公司桃園營業所,36438266,,,,
1196225,懋榮廣告便利店,25308809,,,,
1193290,世全興業行,06867514,劉世俊,"48,000",核准設立,1992-7-29
1191334,非凡廣告設計工程,09249143,蕭惠方,"480,000",核准設立,2005-12-9
1190000,海播兒童劇團,99982975,,,,
1190000,康森傳播股份有限公司,27556895,鄭碧霞,"50,000,000",核准設立,2005-1-26
1173280,星際服裝行,14162271,王藝蓁,"10,000",核准設立,2002-5-9
1172000,臺灣時報社股份有限公司,76012913,王宏仁,"600,000,000",核准設立,1972-7-6
1167000,大力省電照明股份有限公司,53510262,蔡易達,"18,000,000",核准設立,2011-8-17
1166420,小樽日本料理股份有限公司,54822968,林坤山,"10,000,000",核准設立,2015-9-25
1163085,佳世達企業社,26531806,呂育菁,"200,000",核准設立,2011-3-1
1161350,啟翔輕金屬科技股份有限公司,27793807,陳百欽,"666,000,000",核准設立,2005-5-20
1153175,宗群遊覽車客運有限公司,80223989,蘇士銘,"50,000,000",核准設立,2002-8-2
1151725,文強交通有限公司麗寶百貨地下停車場,82319784,,,,
1150470,蘆洲長榮派報社,49939094,王偉錚,"100,000",核准設立,2005-11-1
1149624,健豪印刷事業股份有限公司新竹營業處,50595168,,,,
1149145,總錸廣告工程企業社,91294481,溫婉露,"248,000",核准設立,2021-10-5
1142610,山鶯電器有限公司,84695314,林婉蓁,"1,000,000",核准設立,1994-2-24
1138346,雲品國際酒店股份有限公司新莊分公司,24788605,,,,2015-4-7
1133254,梅景食品商行,45799000,黃信允,"30,000",核准設立,2008-12-31
1124000,天利蒸餾水公司,22053629,王黃玉珍,"3,500,000",核准設立,1986-1-7
1122870,協煬工程行,72868769,王元杰,"200,000",核准設立,2018-3-27
1114160,寅曠實業有限公司,61904373,林載啓,"1,000,000",核准設立,2017-8-23
1110603,米迦爾整合行銷有限公司,90458611,洪建邦,"2,000,000",核准設立,2021-11-29
1109400,呈果商行,25964023,蔡政典,"200,000",核准設立,2010-3-25
1104350,喬群遊覽車客運有限公司,16252190,張秀蓉,"30,000,000",核准設立,1997-10-24
1102000,成記廣告行,09116740,林如意,"3,000",核准設立,2006-1-6
1100000,領袖公關有限公司,28445594,陳淑芬,"5,000,000",核准設立,2006-11-8
1100000,金順水起重有限公司,42848289,金玉熹,"80,000",核准設立,2016-1-28
1097588,銪合有限公司,53265681,陳佳嫈,"1,000,000",核准設立,2010-11-19
1097400,港都廣播電台股份有限公司,89280861,倪蓓蓓,"50,000,000",核准設立,1995-3-2
1097250,佳佳廣告有限公司,97183407,魏秋雲,"5,000,000",核准設立,1996-8-6
1096299,中華電信股份有限公司臺中營運處,52003801,,,,
1095526,"meta platforms ireland limited",88389913,,,,
1093350,大大廣告社,15674480,黃淑琴,"30,000",核准設立,2002-12-6
1092120,飛揚廣告事業有限公司,97231870,沈鈴惠,"1,000,000",核准設立,1996-10-3
1091173,華人電訊股份有限公司,16322772,沈君悌,"10,000,000",核准設立,1998-4-7
1088616,南六企業(股)公司,75989858,,"1,000,000,000",核准設立,1978-12-1
1087451,南彰化廣告有限公司,16647504,莊福銓,"500,000",核准設立,1998-9-3
1084935,創奇設計印刷有限公司,80004366,廖君文,"10,000,000",核准設立,2003-3-6
1080000,順天廣告社,38708764,吳俊霆,"60,000",核准設立,2014-3-28
1076000,開心廣告有限公司,12807402,王翎,"5,500,000",核准設立,2001-5-22
1075000,典通股份有限公司,53462114,楊雅惠,"100,000,000",核准設立,2011-12-2
1075000,歐豆海燈光音響社,81168422,尤英雄,"10,000",,2018-7-25
1070745,橘創整合行銷有限公司,29049832,郭文楷,"3,500,000",核准設立,2008-8-4
1070000,冠銘企業商行,52918832,劉銘富,"30,000",核准設立,2016-3-30
1069762,柏得捷設計有限公司,53060619,傅俊嶧,"300,000",核准設立,2010-6-21
1063950,久禾花藝,62977009,林翊純,"3,000",核准設立,2006-9-15
1055000,時報資訊股份有限公司,23530522,李玉生,"438,000,000",核准設立,1989-11-2
1055000,日盛廣告展覽行,09815738,戴金廷,"50,000",核准設立,2007-10-5
1050000,韓友麗整合行銷工作室,72537234,謝仁安,"240,000",核准設立,2018-6-7
1050000,統虹服裝有限公司,16978932,黃崇銘,"5,000,000",核准設立,1999-8-9
1041713,晶采廣告印刷企業社,25558221,楊雲芳,"200,000",核准設立,2009-10-2
1040757,昇宏廣告企業有限公司,28138701,呂栯函,"1,000,000",核准設立,2006-4-3
1040000,金旺宏實業股份有限公司,24242078,謝清芝,"100,000,000",核准設立,2008-10-1
1038000,攸麗雅國際有限公司,25191385,趙芝屏,"5,000,000",核准設立,2010-4-6
1036650,中中企業社,67947878,邱義中,"10,000",核准設立,1999-4-9
1034491,宇宙工作室,45505764,張豪桔,"200,000",核准設立,2007-8-6
1032000,林口瑞意廣告工作室,29330846,陳秉文,"100,000",核准設立,2005-1-12
1031490,山水開發彩色印刷有限公司,25172021,洪崇銘,"500,000",核准設立,2010-2-22
1031205,輝麟科技有限公司,25015326,花妤臻,"2,000,000",核准設立,2009-8-18
1029000,觀林室內設計工程實業有限公司,27877263,黃傳林,"8,000,000",核准設立,2005-8-24
1029000,炫煒數位影像科技有限公司,45891718,黄昭綜,"1,000,000",核准設立,2016-4-18
1027533,新隆廣告社,81764033,張其洲,"1,000,000",核准設立,1997-5-30
1025850,拾荒文化影像有限公司,43751614,邱煥升,"1,000,000",核准設立,2016-4-25
1025000,梅藤股份有限公司,53498507,巫凱婷,"11,000,000",核准設立,2011-7-25
1024150,安美祿國際有限公司,24210462,高曉慧,"1,000,000",核准設立,2008-8-1
1022830,利鴻燈光音響工程企業社,13787093,林鋒仕,"200,000",核准設立,2001-8-2
1022410,永順行,83887356,洪文章,"100,000",核准設立,1998-12-8
1020030,永佳樂有線電視股份有限公司,89860312,林之晨,"400,000,000",核准設立,1994-9-26
1016580,彩耀興業有限公司,54109528,洪碧韓,"200,000",核准設立,2013-1-2
1016190,合勝廣告企業有限公司,24986871,吳大維,"300,000",核准設立,2015-6-16
1012725,士代傳播事業有限公司,89986656,周定賢,"1,200,000",核准設立,1994-12-14
1011550,翔發通運有限公司,16479231,高彩蓮,"30,000,000",核准設立,1999-3-10
1011000,達旺整合行銷有限公司,83473784,郭冠威,"2,000,000",核准設立,2020-2-7
1004000,佳皇汽車遊覽有限公司,80394250,邱義智,"50,000,000",核准設立,2003-5-13
1003414,正騰旺傳播有限公司,84355498,林騰暉,"5,000,000",核准設立,1993-5-6
1000650,鮪魚肚國際行銷有限公司,28713578,洪儒明,"6,000,000",核准設立,2007-10-2
1000000,僑蓮建設股份有限公司,28566371,李勇志,"292,100,000",核准設立,2007-1-23
1000000,當若科技藝術股份有限公司,53932755,王伯宇,"6,000,000",核准設立,2012-9-18
1000000,震南鐵線股份有限公司,86540792,黃錦榮,"600,000,000",核准設立,1992-1-20
1000000,日動藝術印刷有限公司,96852301,李文旺,"6,000,000",核准設立,1996-1-16
1000000,麟數據科技股份有限公司,42840667,鄭名傑,"60,000,000",核准設立,2016-1-11
1000000,傑作文化事業有限公司,13016080,林傑煥,"1,200,000",核准設立,2002-1-24
1000000,東源營造工程股份有限公司,05159231,陳玉梅,"1,000,000,000",核准設立,1981-12-11
1000000,遠隆開發股份有限公司,23417710,陳玉梅,"5,000,000,000",核准設立,1989-7-15
1000000,南海廣告企業社,02415976,簡倉大,"200,000",核准設立,1988-5-27
1000000,實似文化事業有限公司,24459322,蕭文乾,"8,000,000",核准設立,2009-8-28
1000000,訶亞資訊有限公司,53723125,張凱媛,"2,500,000",核准設立,2012-8-14
1000000,新家華建設有限公司,79963015,黃俊僥,"25,000,000",核准設立,2002-5-20
1000000,達立成工程有限公司,28518245,鄭依瑞,"3,000,000",核准設立,2006-11-10
1000000,"MR.YES 小丑劇團",38530654,,,,
1000000,群策投資股份有限公司,97179229,曹興誠,"1,650,000,000",核准設立,1997-4-8
995400,願景媒體廣告有限公司,27515207,簡慧楨,"1,000,000",核准設立,2004-12-15
990120,家和有線電視股份有限公司,97167650,陳煥鵬,"200,000,470",核准設立,1996-10-8
984900,鑫鑎實業有限公司,29104638,王素芳,"1,000,000",核准設立,2008-6-2
984252,愛諦兒廣告社,67726523,劉昌寧,"1,000,000",核准設立,1997-12-1
981910,新利廣告企業社,88541305,陳慧沂,"200,000",核准設立,2022-2-15
980850,飛狐快印工作室,47611740,,,,
980000,杳桓有限公司,45135067,黃信憲,"4,000,000",核准設立,2016-5-13
979236,錦香樓餐廳有限公司,12873232,吳政義,"3,000,000",核准設立,2001-6-15
976240,誠真創意有限公司,54938222,邱惟俊,"1,000,000",核准設立,2018-6-21
975783,中華電信股份有限公司臺南營運處,69109906,,,,
975000,人人有功練音樂工作室,26431905,曾冠榕,"100,000",核准設立,2011-3-23
973711,革世化表演藝術創意行銷有限公司,57529116,張凱博,"200,000",核准設立,2017-9-8
972037,詮欣廣告事業有限公司,27831154,劉育松,"1,210,000",核准設立,2005-6-29
971764,邦耀實業有限公司,54091533,林載啓,"1,000,000",核准設立,2012-11-20
971536,中華郵政股份有限公司台北郵局,04137838,,,,
971500,偉徨有限公司,84424586,李美鈴,"5,000,000",核准設立,1993-7-8
965320,大愛素食天地,48776781,李俊賢,"50,000",核准設立,2006-7-14
960000,正安企業社,14473367,許明妹,"200,000",核准設立,2002-3-18
956000,力新企業社,47603024,林錦慧,"80,000",核准設立,2017-3-27
952718,天麗旗幟有限公司,16531644,李長領,"5,000,000",核准設立,1998-6-22
950000,佳旭傳播事業有限公司,54779771,范銓峰,"1,000,000",核准設立,2014-1-22
949836,孟竹廣告有限公司,28368013,李國強,"1,000,000",核准設立,2006-7-26
946070,奕助有限公司,52906553,陳冠豪,"5,000,000",核准設立,2017-8-16
945000,汎古數位媒體行銷股份有限公司,28221454,凃文如,"5,000,000",核准設立,2006-9-19
936656,唐吉廣告有限公司,97263470,張明興,"1,000,000",核准設立,1996-11-15
935891,外貿協會台北南港展覽館2館,42553714,,,,
935713,維有棉織工業有限公司,22580951,黃偉雄,"6,000,000",核准設立,1987-8-13
930594,緻圓股份有限公司,80660475,陳興,"60,000,000",核准設立,2004-1-2
927669,吉祥藝廣告企業有限公司,54067843,陳國卿,"5,000,000",核准設立,2012-12-17
924419,際瀚有限公司,90554570,陳姿蓁,"3,000,000",核准設立,2022-1-28
924387,三陸一海設計顧問股份有限公司,60223672,林聖象,"9,240,000",核准設立,2016-9-29
